X,Y,OBJECTID,id,airport_ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,description,frequency_mhz,runway_length_ft,runway_width_ft,runway_surface,runway_lighted,runway_closed
-10519296.6958,4610354.5538,4823,8956,23MO,closed,Oerke Enterprises Airport,38.218612,-94.49645,770,NA,US,US-MO,Butler,no,,,,,,23MO,,,,,,,
-9393693.6721,4167555.156,4824,505765,23TN,heliport,Copper Basin Medical Center Heliport,35.027031,-84.384986,1691,NA,US,US-TN,Copperhill,no,23TN,,23TN,,,,,,,,,,
-9782815.8502,5321255.1883,4825,322013,23WS,heliport,Columbia St Mary's Heliport,43.06096,-87.88053,895,NA,US,US-WI,Milwaukee,no,23WS,,23WS,,,,,,,,,,
-10036320.2498,5083030.125,4826,8999,24IL,heliport,City of Geneseo Heliport,41.4775009155273,-90.1577987670898,640,NA,US,US-IL,Geneseo,no,24IL,,24IL,,,,,,,,,,
-9605647.875,4759387.5024,4827,9000,24IN,small_airport,Kenstin Manor Airport,39.262813,-86.289003,658,NA,US,US-IN,Helmsburg,no,,,24IN,,,24IN,,,,,,,
-10067545.6251,5224268.4874,4828,9001,24IS,heliport,Stauss Hospital - Galena Heliport,42.4211006165,-90.4383010864,780,NA,US,US-IL,Galena,no,24IS,,24IS,,,,,,,,,,
-10889027.9092,4559427.5081,4829,9003,24KS,closed,Blocker Field,37.858299,-97.817802,1523,NA,US,US-KS,Haven,no,,,,,,24KS,,,,,,,
-9503433.5393,5281579.0329,4830,9012,24MI,closed,Johnson Airport,42.799999,-85.370796,810,NA,US,US-MI,Alto,no,,,,,,24MI,,,,,,,
-8269290.6456,4901550.5744,4831,9019,24NJ,heliport,Central Jersey Bank Heliport,40.244598388672,-74.284301757812,100,NA,US,US-NJ,Freehold,no,,,24NJ,,,24NJ,,,,,,,
-9843704.0343,5244345.7377,4832,9036,24WN,small_airport,Prairie View Farm Airport,42.5541000366211,-88.4274978637695,890,NA,US,US-WI,Lake Geneva,no,24WN,,24WN,,,,,,,,,,
-16461901.5856,9589554.5802,4833,318189,25AA,small_airport,Skyflight Airport,64.928467,-147.879778,89,NA,US,US-AK,Fairbanks,no,25AA,,25AA,,,,,,,,,,
-9820917.395,4975874.9255,4834,9059,25LL,closed,Bradbury Airport,40.752304,-88.222802,694,NA,US,US-IL,Piper City,no,,,,,,25LL,,,,,,,
-8379719.2735,4841326.8459,4835,9070,25NJ,closed,Hercules Heliport,39.830399,-75.276299,16,NA,US,US-NJ,Gibbstown,no,,,,,,25NJ,,,,,,,
-10580939.9751,4246870.4689,4836,9075,25OK,closed,Fin & Feather Resort Heliport,35.608398,-95.050201,900,NA,US,US-OK,Gore,no,,,,,,25OK,,,,,,,
-9517293.2938,4992993.9145,4837,9100,26II,heliport,Huntington Memorial Hospital Heliport,40.8686981201172,-85.4953002929688,730,NA,US,US-IN,Huntington,no,26II,,26II,,,,,,,,,,
-10235181.3704,3522420.7204,4838,9106,26LA,heliport,Heli-Air Inc. Heliport,30.1466999054,-91.9441986084,40,NA,US,US-LA,Broussard,no,26LA,,26LA,,,,,,,,,,
-8523316.8525,4758916.7876,4839,345387,26MD,heliport,CMTI Heliport,39.259539,-76.566258,3,NA,US,US-MD,Baltimore,no,26MD,,26MD,,,,,,,,,,
-10687161.1446,4284424.0818,4840,9121,26OK,small_airport,Duck Creek Airport,35.882198,-96.004402,700,NA,US,US-OK,Mounds,no,OK36,,OK36,,,26OK,,,,,,,
-9259986.9412,4295838.5404,4841,346378,26TN,heliport,Tennova Newport Medical Center Heliport,35.965233,-83.183878,1138,NA,US,US-TN,Newport,no,26TN,,26TN,,,,,,,,,,
-8078125.1619,5288241.4818,4842,324433,26VT,heliport,Brattleboro Memorial Hospital Heliport,42.843897,-72.567033,416,NA,US,US-VT,Brattleboro,no,26VT,,26VT,,,,,,,,,,
-9167210.4946,3273544.5187,4843,9146,27FL,heliport,AdventHealth Wesley Chapel Heliport,28.19471,-82.350453,60,NA,US,US-FL,Wesley Chapel,no,27FL,,27FL,,,Wesley Chapel Medical Center,,,,,,,
-8775003.9698,4961058.648,4844,9171,27PA,heliport,Fort Lee Heliport,40.6514015197754,-78.8272018432617,1995,NA,US,US-PA,Nicktown,no,27PA,,27PA,,,,,,,,,,
-8589623.7506,4965431.5569,4845,9172,27PN,closed,Shelley Private Airport,40.681198,-77.161903,750,NA,US,US-PA,Richfield,no,,,,,,27PN,,,,,,,
-10320852.8411,5591298.5945,4846,9183,27WI,small_airport,Tegeler Airport,44.8077011108398,-92.7137985229492,950,NA,US,US-WI,Prescott,no,27WI,,27WI,,,,,,,,,,
-9106345.6056,4647289.5014,4847,322663,27WV,small_airport,Kurt's Field,38.4788193,-81.8036944,670,NA,US,US-WV,Poca,no,27WV,,27WV,,,,,,,,,,
-10140166.6665,5010248.2775,4848,345301,28IA,small_airport,Pegtown Airport,40.985806,-91.090667,725,NA,US,US-IA,Mediapolis,no,28IA,,28IA,,,,,,,,,,
-8556787.9517,4708612.6422,4849,325470,28MD,heliport,Fedex Field Heliport,38.908774,-76.866934,190,NA,US,US-MD,Landover,no,28MD,,28MD,,,,,,,,,,
-10831019.0469,5227375.3231,4850,9214,28NE,small_airport,Thies Airport,42.4416999816895,-97.2966995239258,1750,NA,US,US-NE,Randolph,no,28NE,,28NE,,,,,,,,,,
-7462791.6699,2050275.5955,4851,9222,28PR,heliport,La Concepcion Hospital Heliport,18.108699798584,-67.0393981933594,120,NA,PR,PR-U-A,San German,no,28PR,,28PR,,,,,,,,,,
-10864225.8153,3882674.5623,4852,9226,28TS,closed,Boe-Wrinkle Airport,32.9048,-97.595001,802,NA,US,US-TX,Azle,no,,,,,,"28TS, 28TS, 28TS",,,,,,,
-9663367.0028,5110154.7971,4853,9247,29II,small_airport,Norm's Airport,41.6598014831543,-86.807502746582,750,NA,US,US-IN,Michigan City,no,29II,,29II,,,,,,,,,,
-7985815.4332,5295000.743,4854,9265,29NH,heliport,Sunny Hill Landing Heliport,42.8884010314941,-71.7378005981445,822,NA,US,US-NH,Lyndeborough,no,29NH,,29NH,,,,,,,,,,
-8420794.3845,4947048.2933,4855,9271,29PA,closed,Gardner Airport,40.555847,-75.645283,500,NA,US,US-PA,Breinigsville,no,,,,,https://en.wikipedia.org/wiki/Gardner_Airport_(Pennsylvania),29PA,,,,,,,
-9745531.8358,3809578.8198,4856,9298,2AL0,closed,Paulling Place Airstrip,32.351799,-87.545602,275,NA,US,US-AL,Dayton,no,,,,,,"2AL0, 2AL0, 2AL0",,,,,,,
-10501112.323,4349275.0523,4857,9315,2AR8,closed,L C Hickman Airport,36.352798,-94.333097,1380,NA,US,US-AR,Centerton,no,,,,,,2AR8,,,,,,,
-12505074.8869,3976928.4033,4858,9320,2AZ3,closed,El Mirage-Village Square Airport,33.612801,-112.334999,1150,NA,US,US-AZ,El Mirage,no,,,,,,"2AZ3, 2AZ3, 2AZ3",,,,,,,
-12486248.9799,3986353.541,4859,9324,2AZ7,closed,McGill Ultralight Field,33.683283,-112.165883,1360,NA,US,US-AZ,Glendale,no,,,,,,"2AZ7, 2AZ7, 2AZ7",,,,,,,
-13564310.9,4489755.7839,4860,46084,2CN5,heliport,Regional Medical Center Of San Jose H1 Heliport,37.3625,-121.850278,107,NA,US,US-CA,San Jose,no,2CN5,,2CN5,,,,,,,,,,
-11811554.9046,4656035.496,4861,9357,2CO2,closed,CMRS Airdrome,38.540298,-106.105003,7872,NA,US,US-CO,Poncha Springs,no,,,,,,2CO2,,,,,,,
-8424901.1831,4721964.3623,4862,345296,2DE3,small_airport,Hrupsa Airport,39.002044,-75.682175,55,NA,US,US-DE,Felton,no,2DE3,,2DE3,,,,,,,,,,
-8387404.2145,4709298.7674,4863,322585,2DE8,small_airport,Murphy's Landing Airport,38.91357,-75.345334,10,NA,US,US-DE,Milford,no,2DE8,,2DE8,,,,,,,,,,
-9087266.1796,3442138.9282,4864,9390,2FD8,closed,Lib Field,29.521099,-81.632301,50,NA,US,US-FL,Welaka,no,,,,,,2FD8,,,,,,,
-9391145.9029,4024224.1478,4865,9410,2GA7,closed,Morgan Falls Heliport,33.9659,-84.362099,998,NA,US,US-GA,Roswell,no,,,,,,2GA7,,,,,,,
-9381138.5632,3987399.4813,4866,9416,2GE4,heliport,Georgia Bureau of Investigation Heliport,33.6911010742188,-84.2722015380859,800,NA,US,US-GA,Decatur,no,2GE4,,2GE4,,,,,,,,,,
-9353498.0964,4015046.9362,4867,9421,2GE9,closed,Tract Heliport,33.897499,-84.023903,1000,NA,US,US-GA,Snellville,no,,,,,,2GE9,,,,,,,
-8289650.9221,4791383.7847,4868,9479,2JY2,heliport,Mattix Run Heliport,39.4850006103516,-74.4672012329102,35,NA,US,US-NJ,Galloway,no,2JY2,,2JY2,,,,,,,,,,
-10695231.214,4467957.3096,4869,9489,2KS0,small_airport,Rupp Airport,37.2066993713379,-96.0768966674805,1000,NA,US,US-KS,Sedan,no,2KS0,,2KS0,,,,,,,,,,
-10689652.5861,4829734.0648,4870,322196,2KS6,small_airport,Flying H Airport,39.750379,-96.026783,1192,NA,US,US-KS,Seneca,no,2KS6,,2KS6,,,,,,,,,,
-9569791.7557,4410842.3178,4871,349875,2KT4,small_airport,Eubank Field,36.796953,-85.966902,850,NA,US,US-KY,Fountain Run,no,2KT4,,2KT4,,,,,,,,,,
-10256187.1151,3481062.1273,4872,9511,2LA3,seaplane_base,Exxon Intracoastal City Terminal Seaplane Base,29.8248996734619,-92.1328964233398,8,NA,US,US-LA,Intracoastal City,no,2LA3,,2LA3,,,,,,,,,,
-10272729.9236,3501364.8391,4873,9516,2LA8,closed,Transco Heliport,29.983,-92.281503,12,NA,US,US-LA,Kaplan,no,,,,,,2LA8,,,,,,,
-9940181.0899,4801404.9773,4874,299725,2LL0,heliport,Taylorville Memorial Hospital Heliport,39.554444,-89.294166,620,NA,US,US-IL,Taylorville,no,2LL0,,2LL0,,,,,,,,,,
-9905152.631,4829650.5217,4875,9521,2LL4,closed,Snow Airport,39.749802,-88.9795,728,NA,US,US-IL,Macon,no,,,,,,2LL4,,,,,,,
-7667056.3462,5485484.6745,4876,331719,2ME2,heliport,North Haven Heliport,44.129372,-68.874339,48,NA,US,US-ME,North Haven,no,2ME2,,2ME2,,,,,,,,,,
-7679934.0075,5628033.5481,4877,301205,2me3,small_airport,Heartstone Farm Airport,45.04135,-68.990021,230,NA,US,US-ME,Charleston,no,2ME3,,2ME3,,,Charleston / Harte Field,,,,,,,
-10749337.7556,4957728.7405,4878,336200,2NE8,small_airport,Walvoord Field,40.628703,-96.562944,1370,NA,US,US-NE,Hickman,no,2NE8,,2NE8,,,,,,,,,,
-11706926.2718,4055522.3683,4879,345569,2NM9,small_airport,High Desert Ranch Airport,34.198763,-105.165108,5575,NA,US,US-NM,Corona,no,2NM9,,2NM9,,,,,,,,,,
-9304460.4136,4712203.2963,4880,329953,2OH3,heliport,Adams County Regional Medical Center Heliport,38.933869,-83.58339,915,NA,US,US-OH,Seaman,no,2OH3,,2OH3,,,,,,,,,,
-10843632.0435,4141074.2586,4881,9685,2OK0,closed,Burford Corp. Airport,34.832002,-97.410004,945,NA,US,US-OK,Maysville,no,,,,,,2OK0,,,,,,,
-10799170.3709,4244365.2244,4882,9686,2OK1,closed,Frost Ranch Airport,35.590099,-97.010598,1030,NA,US,US-OK,Meeker,no,,,,,,2OK1,,,,,,,
-10851858.3312,4212120.0246,4883,9688,2OK3,closed,Moore Airpark,35.354198,-97.483902,1285,NA,US,US-OK,Moore,no,,,,,,2OK3,,,,,,,
-10800283.6771,4229577.2036,4884,9691,2OK6,closed,Flying N Ranch Airport,35.481998,-97.020599,1095,NA,US,US-OK,Meeker,no,,,,,,2OK6,,,,,,,
-10869914.4639,4194513.7032,4885,9693,2OK8,closed,D & G Farms Airport,35.225101,-97.646103,1300,NA,US,US-OK,Newcastle,no,,,,,,2OK8,,,,,,,
-10832321.8719,4190535.1422,4886,9694,2OK9,closed,Pata Skyhaven Airport,35.1959,-97.308403,1136,NA,US,US-OK,Norman,no,,,,,,2OK9,,,,,,,
-13642315.1947,5705857.0535,4887,9700,2OR5,heliport,Woodland Park Hospital Heliport,45.5331993103027,-122.551002502441,300,NA,US,US-OR,Portland,no,2OR5,,2OR5,,,,,,,,,,
-13657072.0958,5527512.0826,4888,9702,2OR7,closed,Sweet Home Airport,44.399736,-122.683566,645,NA,US,US-OR,Sweet Home,no,,,,,https://en.wikipedia.org/wiki/Sweet_Home_Airport,"2OR7, Langmack Airfield, SH Aircraft Painting",,,,,,,
-7357496.6572,2074427.507,4889,46121,2PR2,closed,Caribbean Constr Main Office Heliport,18.314792,-66.093517,311,NA,PR,PR-U-A,Guaynabo,no,,,,,,2PR2,,,,,,,
-9006982.707,4038245.6511,4890,9746,2SC2,heliport,South Carolina Pipeline Heliport,34.0703010559082,-80.9111022949219,350,NA,US,US-SC,Columbia,no,2SC2,,2SC2,,,,,,,,,,
-11012881.4218,5328089.6717,4891,9755,2SD2,small_airport,Pepper Port Airport,43.1058006286621,-98.9303970336914,1965,NA,US,US-SD,Bonesteel,no,2SD2,,2SD2,,,,,,,,,,
-10664373.5995,3476469.4472,4892,9766,2TA0,closed,Darmar Medical Emergency Heliport,29.789101,-95.799698,140,NA,US,US-TX,Katy,no,,,,,,2TA0,,,,,,,
-10891721.9522,3850314.0108,4893,9775,2TA9,closed,AMIGO For Christ Airport,32.6604,-97.842003,840,NA,US,US-TX,Weatherford,no,,,,,,"2TA9, 2TA9, 2TA9",,,,,,,
-16960069.2199,8493628.8693,4894,325325,2VI2,seaplane_base,Redoubt View Seaplane Base,60.419038,-152.354894,385,NA,US,US-AK,Kenai,no,2VI2,,2VI2,,,,,,,,,,
-9904805.381,5261856.8408,4895,324703,2WS4,heliport,SSM Health St. Mary's Hospital-Jansville Heliport,42.6698694,-88.9763806,860,NA,US,US-WI,Janesville,no,2WS4,,2WS4,,,,,,,,,,
-9693756.918,4078997.5902,4896,323163,30AL,heliport,Med Flight 2 Heliport,34.373001,-87.0805,650,NA,US,US-AL,Danville,no,30AL,,30AL,,,,,,,,,,
-8746498.9619,4124484.3369,4897,324805,30NR,heliport,Bladen Lakes State Forest Tactical Landing Zone Heliport,34.709583,-78.571137,95,NA,US,US-NC,Elizabethtown,no,30NR,,30NR,,,,,,,,,,
-10712675.1266,4152580.4724,4898,9936,30OK,closed,Lobo Field,34.916801,-96.233598,860,NA,US,US-OK,Calvin,no,,,,,,30OK,,,,,,,
-9656961.0396,4334558.1097,4899,352629,30TN,heliport,Tristar Skyline Medical Center Heliport,36.24625,-86.749957,720,NA,US,US-TN,Nashville,no,30TN,,30TN,,,,,,,,,,
-10982221.2695,3533452.7998,4900,9942,30TX,small_airport,Burg Lake Aero Airport,30.2323611,-98.6549722,1463,NA,US,US-TX,Stonewall,yes,30TX,,30TX,http://www.burgaero.com/,,,,,,,,,
-12007922.5193,4647528.3954,4901,9954,31CO,heliport,Montrose Memorial Hospital Heliport,38.480499267578,-107.8690032959,5812,NA,US,US-CO,Montrose,no,,,31CO,,,31CO,,,,,,,
-9870276.1233,4979739.7115,4902,9967,31LL,closed,Seeman Airport,40.778599,-88.666199,689,NA,US,US-IL,Chenoa,no,,,,,,31LL,,,,,,,
-8372399.4604,4627599.0357,4903,324421,31MD,heliport,AGH Heliport,38.340216,-75.210544,12,NA,US,US-MD,Berlin,no,31MD,,31MD,,,,,,,,,,
-10876482.0927,5274754.5502,4904,9974,31NE,small_airport,Grimm Farm Airport,42.7550010681152,-97.7051010131836,1670,NA,US,US-NE,Crofton,no,31NE,,31NE,,,,,,,,,,
-7931593.8691,5346066.3797,4905,324599,31NH,heliport,Johnson's Heliport,43.223588,-71.25072,562,NA,US,US-NH,Northwood,no,31NH,,31NH,,,,,,,,,,
-8297676.8088,4790561.7337,4906,9975,31NJ,closed,Atlantic City Medical Center-Mainland Division Heliport,39.479301,-74.539299,63,NA,US,US-NJ,Pomona,no,,,,,,31NJ,,,,,,,
-9722305.692,4194217.1795,4907,322232,31TN,heliport,Crockett Hospital Heliport,35.222925,-87.336958,922,NA,US,US-TN,Lawrenceburg,no,31TN,,31TN,,,,,,,,,,
-10632959.6845,4141046.4569,4908,10020,32OK,closed,Flying A Ranch Airport,34.831797,-95.517502,670,NA,US,US-OK,Hartshorne,no,,,,,,32OK,,,,,,,
-8591326.6049,4914028.2495,4909,10022,32PA,closed,Yost Personal Use Airport,40.330101,-77.1772,560,NA,US,US-PA,Shermans Dale,no,,,,,,32PA,,,,,,,
-10693138.538,5313539.6951,4910,10045,33IA,heliport,Orange City Hospital Heliport,43.0102996826172,-96.0580978393555,1523,NA,US,US-IA,Orange City,no,33IA,,33IA,,,,,,,,,,
-12776076.0647,5369894.0342,4911,322348,33ID,small_airport,Ozzy's Airport,43.379362,-114.769444,5128,NA,US,US-ID,Fairfield,no,33ID,,33ID,,,,,,,,,,
-9828275.6448,4734213.1769,4912,10053,33LL,small_airport,Isley Airport,39.0875015258789,-88.2889022827148,595,NA,US,US-IL,Wheeler,no,33LL,,33LL,,,,,,,,,,
-10697469.1203,5794783.5565,4913,10056,33MN,small_airport,Swift Private Airport,46.090000152588,-96.09700012207,1100,NA,US,US-MN,Wendell,no,,,33MN,,,33MN,,,,,,,
-9954050.274,3646041.4944,4914,345390,33MS,small_airport,Freedom Strip,31.102297,-89.418755,361,NA,US,US-MS,Purvis,no,33MS,,33MS,,,,,,,,,,
-9391847.5497,4775864.8783,4915,356189,33OA,heliport,Liberty EMS Heliport,39.377323,-84.368402,866,NA,US,US-OH,Liberty Township,no,33OA,,33OA,,,,,,,,,,
-8397720.1405,4922632.7611,4916,10068,33PN,heliport,Skepton Heliport,40.388999938965,-75.438003540039,640,NA,US,US-PA,Pennsburg,no,,,33PN,,,33PN,,,,,,,
-9625697.6285,3928078.991,4917,323179,34AL,heliport,Gaston Steam Plant Heliport,33.246578,-86.469113,461,NA,US,US-AL,Wilsonville,no,34AL,,34AL,,,,,,,,,,
-10243007.6196,3507265.2102,4918,10098,34LS,closed,Coastal Ridge Airpark,30.0289,-92.014503,20,NA,US,US-LA,Abbeville,no,,,,,,34LS,,,,,,,
-8272106.9444,5006134.0527,4919,10108,34NJ,closed,Chilton Memorial Hospital Heliport,40.957901,-74.309601,186,NA,US,US-NJ,Pequannock,no,,,,,,34NJ,,,,,,,
-10747930.2319,4286884.1159,4920,10112,34OK,closed,Double Bar S Ranches Airport,35.900101,-96.5503,950,NA,US,US-OK,Shamrock,no,,,,,,34OK,,,,,,,
-8901802.2306,3998205.7653,4921,337190,34SC,small_airport,Toms Creek Airport,33.771833,-79.96625,80,NA,US,US-SC,Kingstree,no,34SC,,34SC,,,,,,,,,,
-9823398.3725,3644391.534,4922,301246,35AL,heliport,Silcox Memorial Heliport,31.089605,-88.245089,339,NA,US,US-AL,Citronelle,no,35AL,,,,,,,,,,,,
-9354733.8165,5230815.321,4923,10143,35L,small_airport,Carriage Lane Airport,42.4645004272461,-84.0350036621094,920,NA,US,US-MI,Gregory,no,35L,,35L,,,,,,,,,,
-11024592.3398,4232038.4624,4924,10159,35OK,closed,Schumacher Field,35.5,-99.035598,1595,NA,US,US-OK,Clinton,no,,,,,,35OK,,,,,,,
-13489584.6862,5495296.0147,4925,10161,35OR,closed,Freight Wagon Field,44.1926,-121.179001,3195,NA,US,US-OR,Redmond,no,,,,,,35OR,,,,,,,
-8971409.195,4062895.5228,4926,349489,35SC,heliport,Kershaw Health Medical Center Heliport,34.253527,-80.59154,158,NA,US,US-SC,Camden,no,35SC,,35SC,,,,,,,,,,
-9768232.329,3857778.7116,4927,323175,36AA,heliport,W. M. Thomas Pad Heliport,32.716836,-87.749524,165,NA,US,US-AL,Sawyerville,no,36AA,,36AA,,,,,,,,,,
-7915829.582,5211769.6919,4928,322293,36MA,heliport,Beth Israel Deaconess Medical Center Heliport,42.338161,-71.109107,161,NA,US,US-MA,Boston,no,36MA,,36MA,,,,,,,,,,
-10750713.4418,5888634.6056,4929,10194,36MN,closed,Wagner Farm Airport,46.6716,-96.575302,935,NA,US,US-MN,Barnesville,no,,,,,,36MN,,,,,,,
-12408853.436,4966403.9557,4930,345392,36UT,heliport,Park City Regional Medical Center Heliport,40.687822,-111.470627,6759,NA,US,US-UT,Park City,no,36UT,,36UT,,,,,,,,,,
-9607198.6668,3975694.3005,4931,323173,37AL,heliport,Veterans Heliport,33.603568,-86.302934,455,NA,US,US-AL,Pell City,no,37AL,,37AL,,,,,,,,,,
-9437499.8307,4150353.889,4932,10225,37GA,small_airport,Blue Bird Field,34.9003982543945,-84.7785034179688,800,NA,US,US-GA,Crandall,no,37GA,,37GA,,,,,,,,,,
-10057802.7111,3814591.0921,4933,340925,37MS,small_airport,P2 Landing Airport,32.389828,-90.350779,246,NA,US,US-MS,Clinton,no,37MS,,37MS,,,,,,,,,,
-7955663.8146,5325045.6436,4934,333479,37NH,seaplane_base,Hooksett's Seaplane Landing,43.085833,-71.466944,175,NA,US,US-NH,Hooksett,no,37NH,,37NH,,,,,,,,,,
-12707936.1799,5816955.6888,4935,334239,38MT,heliport,AV8-ORR Helicopters Heliport,46.227961,-114.157333,3600,NA,US,US-MT,Hamilton,no,38MT,,38MT,,,,,,,,,,
-12398260.3846,4994277.184,4936,345391,38UT,small_airport,Hoytsville Airport,40.877415,-111.375468,5800,NA,US,US-UT,Coalville,no,38UT,,38UT,,,,,,,,,,
-9071390.3504,4456288.1932,4937,504670,38VG,heliport,Carilion Tazewell Community Hospital Heliport,37.123164,-81.489686,2477,NA,US,US-VA,Tazewell,no,38VG,,38VG,,,,,,,,,,
-8143902.0679,5527877.7662,4938,506303,38VT,small_airport,Muddy Paw Airport,44.402083,-73.157917,372,NA,US,US-VT,Shelburne,no,38VT,,38VT,,,,,,,,,,
-12162569.1927,4355883.5558,4939,10315,39AZ,closed,Lukachukai Airport,36.400595,-109.258218,6433,NA,US,US-AZ,Lukachukai,no,,,,,,"39AZ, 39AZ, 39AZ",,,,,,,
-13714798.0423,4743615.1417,4940,347048,39CN,heliport,Adventist Health Ukiah Valley Heliport,39.153027,-123.202127,608,NA,US,US-CA,Ukiah,no,39CN,,39CN,,,,,,,,,,
-8392484.2795,4705455.2894,4941,331718,39DE,heliport,Bayhealth Medical Center Heliport,38.8867,-75.390969,202,NA,US,US-DE,Milford,no,39DE,,39DE,,,,,,,,,,
-9947832.5238,4879596.8231,4942,10328,39IL,closed,Mason Airport,40.093899,-89.3629,591,NA,US,US-IL,Lincoln,no,,,,,,39IL,,,,,,,
-10609582.7027,4691078.0967,4943,10332,39KS,closed,Rolling Meadows Airport,38.786098,-95.307503,1050,NA,US,US-KS,Worden,no,,,,,,39KS,,,,,,,
-8899195.4621,5186779.1325,4944,327865,39PS,heliport,Stat Medevac Harborcreek Heliport,42.172,-79.942833,760,NA,US,US-PA,Harborcreek,no,39PS,,39PS,,,,,,,,,,
-8587118.3941,4688979.2817,4945,10353,39VA,closed,Kingstowne Heliport,38.7714,-77.139397,200,NA,US,US-VA,Alexandria,no,,,,,,39VA,,,,,,,
-16293895.6943,8655734.416,4946,323193,3AA3,heliport,CVTC Field Heliport,61.13,-146.3705554,50,NA,US,US-AK,Valdez,no,3AA3,,3AA3,,,,,,,,,,
-9603320.6297,3817725.4768,4947,10374,3AL4,closed,Aldot Complex Heliport,32.413601,-86.268097,221,NA,US,US-AL,Montgomery,no,,,,,,3AL4,,,,,,,
-13385388.9749,4430969.7035,4948,10408,3CA5,closed,Haws Airport,36.9416,-120.242995,192,NA,US,US-CA,Madera,no,,,,,,3CA5,,,,,,,
-13614596.5856,4888695.8524,4949,10415,3CL2,closed,Meadow Airstrip,40.156399,-122.302002,345,NA,US,US-CA,Red Bluff,no,,,,,,3CL2,,,,,,,
-13327633.1948,4086687.7007,4950,299726,3CN2,heliport,Santa Barbara Cottage Hospital Heliport,34.43,-119.724166,201,NA,US,US-CA,Santa Barbara,no,3CN2,,3CN2,,,,,,,,,,
-13118478.7884,4008946.5123,4951,317206,3CN4,heliport,Kaiser Permanente Anaheim Medical Center Heliport,33.852,-117.8453,341,NA,US,US-CA,Anaheim,no,3CN4,,3CN4,,,,,,,,,,
-13168984.8866,4019224.1417,4952,322235,3CN5,heliport,Los Angeles County Sheriffs Dept South LA Heliport,33.92864,-118.299004,209,NA,US,US-CA,Los Angeles,no,3CN5,,3CN5,,,,,,,,,,
-9140165.9809,3332765.159,4953,345598,3FA6,heliport,Sumter County Sheriff's Heliport,28.662544,-82.107508,77,NA,US,US-FL,Bushnell,no,3FA6,,3FA6,,,,,,,,,,
-9099935.3395,3345910.7528,4954,299722,3FA8,seaplane_base,Searey Central SPB,28.766111,-81.74611,67,NA,US,US-FL,Tavares,no,3FA8,,3FA8,,,,,,,,,,
-9197840.0215,3272696.9968,4955,10441,3FD1,closed,Tampa Bay Executive Airport,28.1879997253,-82.6256027222,41,NA,US,US-FL,New Port Richey,no,,,,,,"3FD1, 3FD1, 3FD1",,,,,,,
-9554919.0265,4902746.7783,4956,10484,3I1,closed,Elwood Airport,40.2528,-85.833298,866,NA,US,US-IN,Elwood,no,,,,,,3I1,,,,,,,
-10680214.697,5091115.911,4957,10489,3IA4,closed,Robinson Airport,41.531898,-95.942001,1000,NA,US,US-IA,Missouri Valley,no,,,,,,3IA4,,,,,,,
-10673591.076,5293299.2261,4958,10490,3IA5,closed,Kerr Airport,42.877201,-95.8825,1450,NA,US,US-IA,Marcus,no,,,,,,3IA5,,,,,,,
-10216579.995,5176255.5416,4959,10492,3IA7,heliport,Daec Heliport,42.1018981933594,-91.777099609375,753,NA,US,US-IA,Palo,no,3IA7,,3IA7,,,,,,,,,,
-12958033.9316,5384707.1144,4960,10496,3ID7,small_airport,Indian Creek Ranch Airport,43.476001739502,-116.403999328613,2674,NA,US,US-ID,Kuna,no,3ID7,,3ID7,,,,,,,,,,
-9447045.807,5114817.1889,4961,299707,3II0,small_airport,Fremont (Murphy) Airport,41.6910848513,-84.864256382,1050,NA,US,US-IN,Fremont,no,3II0,,3II0,,,,,,,,,,
-9978645.9815,4842109.7941,4962,10512,3IL5,closed,Illinois State Fair Heliport,39.8358,-89.639702,580,NA,US,US-IL,Springfield,no,,,,,,3IL5,,,,,,,
-9703041.1862,5089807.9802,4963,10518,3IN3,closed,Carlson Farm Airport,41.523102,-87.163902,690,NA,US,US-IN,Portage,no,,,,,,"3IN3, 3IN3, 3IN3",,,,,,,
-9586745.6763,4887967.9891,4964,10524,3IN9,small_airport,Thomas Airport,40.1514015197754,-86.1192016601562,890,NA,US,US-IN,Cicero,no,3IN9,,3IN9,,,,,,,,,,
-10098169.7188,3450943.3572,4965,10557,3L1,closed,Charlie Hammonds Seaplane Base,29.589899,-90.713402,5,NA,US,US-LA,Houma,no,,,,,https://en.wikipedia.org/wiki/Charlie_Hammonds_Seaplane_Base,3L1,,,,,,,
-10013655.8216,3539695.3544,4966,10561,3LA2,seaplane_base,Southern Natural Gas Co. Seaplane Base,30.2807998657227,-89.9542007446289,,NA,US,US-LA,Lacombe,no,3LA2,,3LA2,,,,,,,,,,
-10389849.1493,4571969.7359,4967,10580,3M1,heliport,Hermitage Lions Heliport,37.9472007751465,-93.3336029052734,902,NA,US,US-MO,Hermitage,no,3M1,,3M1,,,,,,,,,,
-8362375.6586,4623524.3341,4968,10595,3MD3,heliport,Hoopers Heliport,38.3115005493164,-75.1204986572266,3,NA,US,US-MD,Ocean City,no,3MD3,,3MD3,,,,,,,,,,
-8503840.2148,4596136.7643,4969,10601,3MD9,small_airport,Chandler Airport,38.1181983947754,-76.3912963867188,17,NA,US,US-MD,Ridge,no,3MD9,,3MD9,,,,,,,,,,
